,strategy,rate,iteration,total_correctness,avg_correctness
639,3,60,47,85138.99865643804,158.8414154038023
640,3,60,48,232238.0228886325,221.17906941774524
641,3,60,49,31687.651474904003,406.25194198594875
642,3,60,5,11696.186311246409,556.9612529164957
643,3,60,50,349010.6309831645,332.3910771268233
644,3,60,51,4375.130192368298,44.6441856364112
645,3,60,52,134655.71204220253,275.93383615205437
646,3,60,53,27387.946936617212,182.58631291078143
647,3,60,54,379135.5302082981,361.08145734123633
648,3,60,55,43662.086701606546,496.16007615461984
649,3,60,56,561247.6765638291,534.5215967274562
650,3,60,57,60618.08330309161,496.86953527124274
651,3,60,58,221169.21927182804,453.21561326194274
652,3,60,59,0.0,0.0
653,3,60,6,100133.50204735655,237.84679821224833
654,3,60,60,7162.345427619184,56.844011330310984
655,3,60,61,108643.76000164906,296.84087432144554
656,3,60,62,250976.42797573155,633.7788585245746
657,3,60,63,2486.1640074422558,118.38876225915503
658,3,60,64,160714.61593587563,153.06153898654821
659,3,60,65,39032.879774436726,274.87943503124455
660,3,60,67,332824.9807960541,316.9761721867182
661,3,60,68,53490.55088349688,204.9446394003712
662,3,60,69,30051.487542038773,273.19534129126157
663,3,60,7,85798.59236684782,640.2880027376704
664,3,60,70,45675.74778712164,585.5865100913031
665,3,60,71,482929.53356107743,588.2211127418726
666,3,60,72,231740.52122636937,550.4525444806874
667,3,60,73,420830.880695713,331.1021878015051
668,3,60,75,41210.37216892464,53.450547560213536
669,3,60,76,108643.76000164906,296.84087432144554
670,3,60,77,73857.48287143331,586.1704989796294
671,3,60,78,214773.75548688715,400.69730501284914
672,3,60,79,535159.0351984495,421.0535288736817
673,3,60,8,0.0,0.0
674,3,60,80,19403.527262215004,122.80713457098103
675,3,60,81,32051.287137555155,291.3753376141378
676,3,60,82,55277.25121467339,564.0535838231979
677,3,60,83,11696.186311246409,556.9612529164957
678,3,60,84,30051.487542038773,273.19534129126157
679,3,60,85,23064.425195668347,58.243497968859465
680,3,60,86,276624.07509537734,657.064311390445
681,3,60,87,572379.2455194772,560.606508833964
682,3,60,88,32815.73152936012,565.78847464414
683,3,60,89,1517888.8299942147,252.09912472915042
684,3,60,9,0.0,0.0
685,3,60,90,850379.1932506054,679.2166080276401
686,3,60,91,336077.15032498294,329.1646917972409
687,3,60,92,761839.5482887238,438.8476660649331
688,3,60,93,0.0,0.0
689,3,60,94,332714.75064662506,261.77399736162477
690,3,60,95,18389.352085711525,353.64138626368316
691,3,60,96,524872.2206261046,412.9600476995316
692,3,60,97,27020.90510329618,375.2903486568914
693,3,60,98,57319.78980101904,132.07324838944479
694,3,60,99,32815.73152936012,565.78847464414
695,3,70,1,705568.160021669,528.1198802557402
696,3,70,10,745636.6092019229,558.111234432577
697,3,70,100,302247.3195461722,394.57874614382797
698,3,70,11,52934.7572330442,236.3158805046616
699,3,70,12,45675.74778712164,585.5865100913031
700,3,70,13,511139.06728253304,500.62592290159944
701,3,70,14,482929.53356107743,588.2211127418726
702,3,70,15,31915.534881367057,613.7602861801357
703,3,70,16,62102.774679593924,564.5706789053993
704,3,70,17,106469.54753744196,588.2295444057567
705,3,70,18,85137.70987198703,380.0790619285135
706,3,70,19,246782.700464235,347.5812682594859
707,3,70,2,305018.4989083389,585.4481744881745
708,3,70,20,5081.491733733202,57.7442242469682
709,3,70,21,188525.65128351378,179.54823931763218
710,3,70,22,207679.3889151519,425.5725182687539
711,3,70,23,63535.547300433376,496.37146328463575
712,3,70,24,82312.43372734658,367.4662219970829
713,3,70,25,243870.2143091721,468.08102554543586
714,3,70,26,220197.42151632166,507.3673306827688
715,3,70,27,521409.6668781348,510.6852760804455
716,3,70,28,466880.80624796246,444.6483869028214
717,3,70,29,413598.3245578226,405.09140505173616
718,3,70,3,289441.0619779458,377.8603942270833
719,3,70,30,303281.2582154391,297.0433479093429
720,3,70,31,671111.2936959454,321.7216173039048
721,3,70,32,55277.25121467339,564.0535838231979
722,3,70,33,106348.00555380278,708.9867036920185
723,3,70,34,13236.9687448663,228.22359904941897
724,3,70,35,0.0,0.0
725,3,70,36,339593.7125364047,323.4225833680045
726,3,70,37,535159.0351984495,421.0535288736817
727,3,70,38,70837.6956011795,498.85701127591193
728,3,70,39,714845.9163328102,535.064308632343
729,3,70,4,125136.68635330387,408.9434194552414
730,3,70,40,453213.4471789757,443.8917210371946
731,3,70,41,63535.547300433376,496.37146328463575
732,3,70,42,142381.89801425676,545.5245134645853
733,3,70,43,289463.22593238496,283.5095258887218
734,3,70,44,294534.3528011207,280.5089074296388
735,3,70,45,8184.99548693531,104.93583957609371
736,3,70,46,11639.990789549114,554.2852756928149
737,3,70,47,106469.54753744196,588.2295444057567
738,3,70,48,63535.547300433376,496.37146328463575
739,3,70,49,0.0,0.0
740,3,70,5,83156.38023080246,371.2338403160824
741,3,70,50,70837.6956011795,498.85701127591193
742,3,70,51,2531179.612943211,420.39189718372546
743,3,70,52,250976.42797573155,633.7788585245746
744,3,70,53,291038.77313958015,558.6156874080233
745,3,70,54,235327.80750157553,331.44761619940215
746,3,70,55,0.0,0.0
747,3,70,56,29802.22676697095,513.8314959822578
748,3,70,57,12231.754153906306,582.4644835193479
749,3,70,58,541717.2036885148,259.69185219967153
750,3,70,59,171496.1783693021,560.4450273506604
751,3,70,6,19403.527262215004,122.80713457098103
752,3,70,60,226135.63064491653,421.8948332927547
753,3,70,61,171496.1783693021,560.4450273506604
754,3,70,62,27020.90510329618,375.2903486568914
755,3,70,63,11696.186311246409,556.9612529164957
756,3,70,64,9815.633227764309,32.077232770471596
757,3,70,65,361206.8783189949,353.7775497737462
758,3,70,66,361206.8783189949,353.7775497737462
759,3,70,67,134249.372576334,366.80156441621307
760,3,70,68,753545.6313423403,592.8761851631316
761,3,70,69,13988.096312217654,179.33456810535455
762,3,70,7,379650.6383251208,361.572036500115
763,3,70,70,11696.186311246409,556.9612529164957
764,3,70,71,10619.499534330842,505.69045401575437
765,3,70,72,265342.32603070774,495.04165304236517
766,3,70,73,62760.63288356429,382.68678587539205
767,3,70,74,327491.2590089656,311.8964371513958
768,3,70,75,78960.05861718558,526.4003907812372
769,3,70,76,4716.213484991289,224.58159452339473
770,3,70,77,0.0,0.0
771,3,70,78,40476.98547003298,82.94464235662497
772,3,70,79,106348.00555380278,708.9867036920185
773,3,70,8,31915.534881367057,613.7602861801357
774,3,70,80,12231.754153906306,582.4644835193479
775,3,70,81,482929.53356107743,588.2211127418726
776,3,70,82,246336.01512358987,504.7869162368645
777,3,70,83,218386.59614388752,171.8226562894473
778,3,70,84,0.0,0.0
779,3,70,85,0.0,0.0
780,3,70,86,66695.1374438141,529.3264876493183
781,3,70,87,88891.3471307598,340.57987406421375
782,3,70,88,134952.31958106806,441.02065222571264
783,3,70,89,15856.129187689243,125.84229514039082
784,3,70,9,407237.50530982646,234.5838164227111
785,3,70,90,608078.2161211865,595.5712204908781
786,3,70,91,0.0,0.0
787,3,70,92,10619.499534330842,505.69045401575437
788,3,70,93,0.0,0.0
789,3,70,94,134249.372576334,366.80156441621307
790,3,70,95,0.0,0.0
791,3,70,96,482929.53356107743,588.2211127418726
792,3,70,97,88891.3471307598,340.57987406421375
793,3,70,98,27387.946936617212,182.58631291078143
794,3,70,99,63535.547300433376,496.37146328463575
795,3,80,1,889399.3856644682,710.3828958981375
796,3,80,10,84825.09729775401,277.20620031945754
797,3,80,100,62102.774679593924,564.5706789053993
798,3,80,11,889399.3856644682,710.3828958981375
799,3,80,12,41210.37216892464,53.450547560213536
800,3,80,13,285113.1441171335,401.56780861568103
801,3,80,14,11639.990789549114,554.2852756928149
802,3,80,15,263214.6037097647,505.21037180377107
803,3,80,16,11696.186311246409,556.9612529164957
804,3,80,17,64441.896379880614,287.6870374101813
805,3,80,18,250976.42797573155,633.7788585245746
806,3,80,19,66924.31207740089,408.0750736426883
807,3,80,2,291038.77313958015,558.6156874080233
808,3,80,20,58587.363210385796,191.46197127577057
809,3,80,21,83156.38023080246,371.2338403160824
810,3,80,22,9242.949750590447,440.1404643138308
811,3,80,23,461827.4328923261,598.9979674349236
812,3,80,24,41210.37216892464,53.450547560213536
813,3,80,25,12231.754153906306,582.4644835193479
814,3,80,27,436728.78375056287,415.93217500053606
815,3,80,28,73857.48287143331,586.1704989796294
816,3,80,29,23064.425195668347,58.243497968859465
817,3,80,3,291038.77313958015,558.6156874080233
818,3,80,30,81794.19406588486,517.6847725688915
819,3,80,31,63535.547300433376,496.37146328463575
820,3,80,32,192195.2434914056,358.5732154690403
821,3,80,33,250976.42797573155,633.7788585245746
822,3,80,34,788903.1480387578,378.18942859000856
823,3,80,35,850379.1932506054,679.2166080276401
824,3,80,36,420617.06072340155,545.5474198747102
825,3,80,37,12231.754153906306,582.4644835193479
826,3,80,38,59942.85551107832,195.89168467672653
827,3,80,39,264034.2493160042,371.87922438873835
828,3,80,4,461827.4328923261,598.9979674349236
829,3,80,40,251680.80931143733,354.48001311470045
830,3,80,41,482929.53356107743,588.2211127418726
831,3,80,42,11696.186311246409,556.9612529164957
832,3,80,43,725418.667642857,542.978044642857
833,3,80,44,30766.501847623535,615.3300369524707
834,3,80,45,255588.36903965805,523.7466578681517
835,3,80,46,10619.499534330842,505.69045401575437
836,3,80,47,27020.90510329618,375.2903486568914
837,3,80,48,209098.62617485816,428.48079134192244
838,3,80,49,60618.08330309161,496.86953527124274
839,3,80,5,0.0,0.0
840,3,80,50,330917.6833826008,432.00741955953106
841,3,80,51,0.0,0.0
842,3,80,52,430621.0658032334,410.1153007649842
843,3,80,53,3016115.5386565616,500.9326588036143
844,3,80,54,2453.236560655961,116.8207886026648
845,3,80,55,4716.213484991289,224.58159452339473
846,3,80,56,305018.4989083389,585.4481744881745
847,3,80,57,73857.48287143331,586.1704989796294
848,3,80,58,32989.27994720769,659.7855989441538
849,3,80,6,461827.4328923261,598.9979674349236
850,3,80,60,234691.03007801704,480.92424196314965
851,3,80,61,323043.8863513693,307.6608441441613
852,3,80,62,33585.8774709996,91.76469254371476
853,3,80,63,650782.0895908279,374.8744755707534
854,3,80,64,81400.91046430575,363.39692171565065
855,3,80,65,482929.53356107743,588.2211127418726
856,3,80,66,838016.9119675307,401.733898354521
857,3,80,67,344975.32729668135,485.88074267138217
858,3,80,68,11639.990789549114,554.2852756928149
859,3,80,69,10619.499534330842,505.69045401575437
860,3,80,7,511139.06728253304,500.62592290159944
861,3,80,70,55277.25121467339,564.0535838231979
862,3,80,72,12231.754153906306,582.4644835193479
863,3,80,73,62102.774679593924,564.5706789053993
864,3,80,74,271694.38373898756,521.4863411496882
865,3,80,75,2481624.473744458,412.1615136596011
866,3,80,76,40944.257714303974,288.3398430584787
867,3,80,77,276624.07509537734,657.064311390445
868,3,80,78,10619.499534330842,505.69045401575437
869,3,80,79,19471.515658040764,107.57743457481085
870,3,80,8,263214.6037097647,505.21037180377107
871,3,80,80,0.0,0.0
872,3,80,81,511139.06728253304,500.62592290159944
873,3,80,82,275357.5776818188,564.2573313152025
874,3,80,83,106348.00555380278,708.9867036920185
875,3,80,84,655871.6220863955,377.8062339207347
876,3,80,85,134952.31958106806,441.02065222571264
877,3,80,86,828981.5728949205,468.08671535568635
878,3,80,87,106469.54753744196,588.2295444057567
879,3,80,88,305018.4989083389,585.4481744881745
880,3,80,89,43662.086701606546,496.16007615461984
881,3,80,9,60618.08330309161,496.86953527124274
882,3,80,90,951155.9877264099,455.97123093308244
883,3,80,91,482929.53356107743,588.2211127418726
884,3,80,92,60618.08330309161,496.86953527124274
885,3,80,93,43662.086701606546,496.16007615461984
886,3,80,94,81794.19406588486,517.6847725688915
887,3,80,95,48743.57843533975,553.904300401588
888,3,80,96,420419.65885851707,400.3996751033496
889,3,80,97,379812.4081165153,372.00039972234606
890,3,80,98,60234.397984817326,424.18590130153046
891,3,80,99,11696.186311246409,556.9612529164957
892,3,90,1,9587.706674627801,456.557460696562
893,3,90,10,420617.06072340155,545.5474198747102
894,3,90,100,0.0,0.0
895,3,90,11,305018.4989083389,585.4481744881745
896,3,90,12,70837.6956011795,498.85701127591193
897,3,90,13,63535.547300433376,496.37146328463575
898,3,90,14,171496.1783693021,560.4450273506604
899,3,90,15,106469.54753744196,588.2295444057567
900,3,90,16,134952.31958106806,441.02065222571264
901,3,90,17,482929.53356107743,588.2211127418726
902,3,90,18,889399.3856644682,710.3828958981375
903,3,90,19,305018.4989083389,585.4481744881745
904,3,90,2,32989.27994720769,659.7855989441538
905,3,90,20,828981.5728949205,468.08671535568635
906,3,90,21,55277.25121467339,564.0535838231979
907,3,90,22,32815.73152936012,565.78847464414
908,3,90,23,106348.00555380278,708.9867036920185
909,3,90,24,482929.53356107743,588.2211127418726
910,3,90,25,48743.57843533975,553.904300401588
911,3,90,26,100133.50204735655,237.84679821224833
912,3,90,27,20306.373301481653,390.5071788746472
913,3,90,28,11639.990789549114,554.2852756928149
914,3,90,29,60618.08330309161,496.86953527124274
915,3,90,3,85798.59236684782,640.2880027376704
916,3,90,30,713018.3807032458,533.6963927419504
917,3,90,31,63535.547300433376,496.37146328463575
918,3,90,32,85798.59236684782,640.2880027376704
919,3,90,33,142788.67175959316,173.92042845261042
920,3,90,34,500266.87380087323,489.9773494621677
921,3,90,35,453213.4471789757,443.8917210371946
922,3,90,36,32989.27994720769,659.7855989441538
923,3,90,37,134952.31958106806,441.02065222571264
924,3,90,38,525981.2591431707,500.9345325173054
925,3,90,39,250976.42797573155,633.7788585245746
926,3,90,4,511139.06728253304,500.62592290159944
927,3,90,40,142381.89801425676,545.5245134645853
928,3,90,41,240938.42791398868,493.7262867089932
929,3,90,42,134952.31958106806,441.02065222571264
930,3,90,43,236700.9514733807,485.0429333470916
931,3,90,44,62102.774679593924,564.5706789053993
932,3,90,45,32815.73152936012,565.78847464414
933,3,90,46,11639.990789549114,554.2852756928149
934,3,90,47,389260.3378962652,508.1727648776308
935,3,90,48,62102.774679593924,564.5706789053993
936,3,90,49,511139.06728253304,500.62592290159944
937,3,90,5,608078.2161211865,595.5712204908781
938,3,90,50,3516906.6079442105,584.1067277768162
939,3,90,51,209307.2551069837,571.8777461939445
940,3,90,52,32815.73152936012,565.78847464414
941,3,90,53,85798.59236684782,640.2880027376704
942,3,90,54,63535.547300433376,496.37146328463575
943,3,90,55,70837.6956011795,498.85701127591193
944,3,90,56,211307.22903373398,394.2299049136828
945,3,90,57,60618.08330309161,496.86953527124274
946,3,90,58,345737.1383788726,486.9537160265811
947,3,90,59,20306.373301481653,390.5071788746472
948,3,90,6,305018.4989083389,585.4481744881745
949,3,90,60,62102.774679593924,564.5706789053993
950,3,90,61,565695.0492214252,538.7571897346907
951,3,90,62,30766.501847623535,615.3300369524707
952,3,90,63,81582.61306246216,497.45495769794
953,3,90,64,85798.59236684782,640.2880027376704
954,3,90,65,85798.59236684782,640.2880027376704
955,3,90,66,106348.00555380278,708.9867036920185
956,3,90,67,81794.19406588486,517.6847725688915
957,3,90,68,220197.42151632166,507.3673306827688
958,3,90,69,655871.6220863955,377.8062339207347
959,3,90,7,81794.19406588486,517.6847725688915
960,3,90,70,142381.89801425676,545.5245134645853
961,3,90,71,32815.73152936012,565.78847464414
962,3,90,72,48743.57843533975,553.904300401588
963,3,90,73,43662.086701606546,496.16007615461984
964,3,90,74,73857.48287143331,586.1704989796294
965,3,90,75,11639.990789549114,554.2852756928149
966,3,90,76,32815.73152936012,565.78847464414
967,3,90,77,4716.213484991289,224.58159452339473
968,3,90,78,22592.267546882995,389.5218542566034
969,3,90,79,142381.89801425676,545.5245134645853
970,3,90,8,81794.19406588486,517.6847725688915
971,3,90,80,55277.25121467339,564.0535838231979
972,3,90,81,63535.547300433376,496.37146328463575
973,3,90,82,745636.6092019229,558.111234432577
974,3,90,83,11639.990789549114,554.2852756928149
975,3,90,84,239931.32116088612,447.63306186732484
976,3,90,85,881449.4736668532,507.747392665238
977,3,90,86,73857.48287143331,586.1704989796294
978,3,90,87,305018.4989083389,585.4481744881745
979,3,90,88,3122255.6330918563,518.5609754346216
980,3,90,89,207857.80906709514,203.58257499225772
981,3,90,9,19403.527262215004,122.80713457098103
982,3,90,90,110885.99866210605,495.0267797415449
983,3,90,91,700895.6109332431,524.6224632733855
984,3,90,92,511139.06728253304,500.62592290159944
985,3,90,93,32815.73152936012,565.78847464414
986,3,90,94,10619.499534330842,505.69045401575437
987,3,90,95,12231.754153906306,582.4644835193479
988,3,90,96,106469.54753744196,588.2295444057567
989,3,90,97,10619.499534330842,505.69045401575437
990,3,90,98,753545.6313423403,592.8761851631316
991,3,90,99,308708.39437151985,434.8005554528449
